群里定制_9527,#genre#
公视台,http://50.7.59.216:61980/myplay/cn_0_8817/index.m3u8?key=84797b799ae18d1b
公视台语,http://50.7.59.216:61980/myplay/cn_0_8818/index.m3u8?key=84797b799ae18d1b
公视台3,http://50.7.59.216:61980/myplay/cn_0_8819/index.m3u8?key=84797b799ae18d1b
台视台,http://50.7.59.216:61980/myplay/cn_0_8815/index.m3u8?key=84797b799ae18d1b
台视台综合台,http://50.7.59.216:61980/myplay/cn_0_8828/index.m3u8?key=84797b799ae18d1b
台视台新闻台,http://50.7.59.216:61980/myplay/cn_0_8822/index.m3u8?key=84797b799ae18d1b
华视台,http://50.7.59.216:61980/myplay/cn_0_8816/index.m3u8?key=84797b799ae18d1b
华视台新闻台资讯,http://50.7.59.216:61980/myplay/cn_0_8823/index.m3u8?key=84797b799ae18d1b
客家电视台,http://50.7.59.216:61980/myplay/cn_0_8825/index.m3u8?key=84797b799ae18d1b
原住民,http://50.7.59.216:61980/myplay/cn_0_8824/index.m3u8?key=84797b799ae18d1b
非凡商业,http://50.7.59.216:61980/myplay/cn_2_12023/index.m3u8?key=84797b799ae18d1b
非凡新闻台,http://50.7.59.216:61980/myplay/cn_2_12024/index.m3u8?key=84797b799ae18d1b
中视台,http://50.7.59.216:61980/myplay/cn_0_8814/index.m3u8?key=84797b799ae18d1b
中视台新闻台,http://50.7.59.216:61980/myplay/cn_0_8821/index.m3u8?key=84797b799ae18d1b
中视台菁采,http://50.7.59.216:61980/myplay/cn_0_8827/index.m3u8?key=84797b799ae18d1b
中视台经典,http://50.7.59.216:61980/myplay/cn_0_8826/index.m3u8?key=84797b799ae18d1b
台视台财经,http://50.7.59.216:61980/myplay/cn_0_8829/index.m3u8?key=84797b799ae18d1b
美亚电影台,http://50.7.59.216:61980/myplay/cn_1_11001/index.m3u8?key=84797b799ae18d1b
卫视台中文台,http://50.7.59.216:61980/myplay/cn_3_13018/index.m3u8?key=84797b799ae18d1b
卫视台电影台,http://50.7.59.216:61980/myplay/cn_3_13017/index.m3u8?key=84797b799ae18d1b
卫视台洋片台,http://50.7.59.216:61980/myplay/cn_1_11002/index.m3u8?key=84797b799ae18d1b
星卫电影台,http://50.7.59.216:61980/myplay/cn_1_11003/index.m3u8?key=84797b799ae18d1b
星卫娱乐台台,http://50.7.59.216:61980/myplay/cn_1_11004/index.m3u8?key=84797b799ae18d1b
国家地理野生,http://50.7.59.216:61980/myplay/cn_1_11008/index.m3u8?key=84797b799ae18d1b
华纳电影台,http://50.7.59.216:61980/myplay/cn_1_11011/index.m3u8?key=84797b799ae18d1b
韩国娱乐台台,http://50.7.59.216:61980/myplay/cn_1_11016/index.m3u8?key=84797b799ae18d1b
Cbeebies卡通,http://50.7.59.216:61980/myplay/cn_1_11018/index.m3u8?key=84797b799ae18d1b
亚洲旅游台,http://50.7.59.216:61980/myplay/cn_1_11020/index.m3u8?key=84797b799ae18d1b
博斯运动,http://50.7.59.216:61980/myplay/cn_2_12005/index.m3u8?key=84797b799ae18d1b
博斯运动2,http://50.7.59.216:61980/myplay/cn_2_12006/index.m3u8?key=84797b799ae18d1b
博斯高球,http://50.7.59.216:61980/myplay/cn_2_12007/index.m3u8?key=84797b799ae18d1b
博斯高球2,http://50.7.59.216:61980/myplay/cn_2_12008/index.m3u8?key=84797b799ae18d1b
博斯魅力,http://50.7.59.216:61980/myplay/cn_2_12009/index.m3u8?key=84797b799ae18d1b
博斯网球,http://50.7.59.216:61980/myplay/cn_2_12010/index.m3u8?key=84797b799ae18d1b
博斯無限,http://50.7.59.216:61980/myplay/cn_2_12011/index.m3u8?key=84797b799ae18d1b
CNN,http://50.7.59.216:61980/myplay/cn_2_12012/index.m3u8?key=84797b799ae18d1b
MTV台湾,http://50.7.59.216:61980/myplay/cn_2_12013/index.m3u8?key=84797b799ae18d1b
Z频道,http://50.7.59.216:61980/myplay/cn_2_12014/index.m3u8?key=84797b799ae18d1b
EYE TV旅游,http://50.7.59.216:61980/myplay/cn_0_8807/index.m3u8?key=84797b799ae18d1b
NBA动态,http://50.7.59.216:61980/myplay/cn_0_8810/index.m3u8?key=84797b799ae18d1b
东风37,http://50.7.59.216:61980/myplay/cn_2_12015/index.m3u8?key=84797b799ae18d1b
年代MUCH,http://50.7.59.216:61980/myplay/cn_2_12016/index.m3u8?key=84797b799ae18d1b
年代新闻台,http://50.7.59.216:61980/myplay/cn_2_12017/index.m3u8?key=84797b799ae18d1b
JET综合台,http://50.7.59.216:61980/myplay/cn_2_12018/index.m3u8?key=84797b799ae18d1b
龙翔时代,http://50.7.59.216:61980/myplay/cn_2_12019/index.m3u8?key=84797b799ae18d1b
霹雳台湾台,http://50.7.59.216:61980/myplay/cn_2_12020/index.m3u8?key=84797b799ae18d1b
MOMO亲子台,http://50.7.59.216:61980/myplay/cn_2_12021/index.m3u8?key=84797b799ae18d1b
国兴卫视台,http://50.7.59.216:61980/myplay/cn_2_12022/index.m3u8?key=84797b799ae18d1b
动物星球,http://50.7.59.216:61980/myplay/cn_3_13014/index.m3u8?key=84797b799ae18d1b
CN卡通频道,http://50.7.59.216:61980/myplay/cn_3_13015/index.m3u8?key=84797b799ae18d1b
Disney卡通,http://50.7.59.216:61980/myplay/cn_3_13019/index.m3u8?key=84797b799ae18d1b
三立戏剧台,http://50.7.59.216:61980/myplay/cn_0_8809/index.m3u8?key=84797b799ae18d1b
三立iNEWS,http://50.7.59.216:61980/myplay/cn_4_14022/index.m3u8?key=84797b799ae18d1b
三立新闻台,http://50.7.59.216:61980/myplay/cn_4_14021/index.m3u8?key=84797b799ae18d1b
东森新闻台,http://50.7.59.216:61980/myplay/cn_4_14001/index.m3u8?key=84797b799ae18d1b
东森财经新闻台,http://50.7.59.216:61980/myplay/cn_4_14004/index.m3u8?key=84797b799ae18d1b
东森洋片台,http://50.7.59.216:61980/myplay/cn_4_14003/index.m3u8?key=84797b799ae18d1b
东森电影台,http://50.7.59.216:61980/myplay/cn_4_14002/index.m3u8?key=84797b799ae18d1b
东森戏剧台,http://50.7.59.216:61980/myplay/cn_4_14005/index.m3u8?key=84797b799ae18d1b
东森超视台,http://50.7.59.216:61980/myplay/cn_4_14008/index.m3u8?key=84797b799ae18d1b
东森综合台,http://50.7.59.216:61980/myplay/cn_4_14006/index.m3u8?key=84797b799ae18d1b
东森幼幼台,http://50.7.59.216:61980/myplay/cn_4_14007/index.m3u8?key=84797b799ae18d1b
纬来综合台,http://50.7.59.216:61980/myplay/cn_4_14014/index.m3u8?key=84797b799ae18d1b
纬来电影台,http://50.7.59.216:61980/myplay/cn_4_14009/index.m3u8?key=84797b799ae18d1b
纬来育樂台,http://50.7.59.216:61980/myplay/cn_4_14010/index.m3u8?key=84797b799ae18d1b
纬来日本台,http://50.7.59.216:61980/myplay/cn_4_14013/index.m3u8?key=84797b799ae18d1b
纬来体育台,http://50.7.59.216:61980/myplay/cn_4_14011/index.m3u8?key=84797b799ae18d1b
纬来戏剧台,http://50.7.59.216:61980/myplay/cn_4_14012/index.m3u8?key=84797b799ae18d1b
TVBS,http://50.7.59.216:61980/myplay/cn_4_14015/index.m3u8?key=84797b799ae18d1b
TVBS新闻台,http://50.7.59.216:61980/myplay/cn_4_14017/index.m3u8?key=84797b799ae18d1b
TVBS欢乐台,http://50.7.59.216:61980/myplay/cn_4_14016/index.m3u8?key=84797b799ae18d1b
中天新闻台,http://50.7.59.216:61980/myplay/cn_4_14018/index.m3u8?key=84797b799ae18d1b
中天娱乐台,http://50.7.59.216:61980/myplay/cn_4_14020/index.m3u8?key=84797b799ae18d1b
中天综合台,http://50.7.59.216:61980/myplay/cn_4_14019/index.m3u8?key=84797b799ae18d1b
寰宇新闻台,http://50.7.59.216:61980/myplay/cn_5_15005/index.m3u8?key=84797b799ae18d1b
八大综合台,http://50.7.59.216:61980/myplay/cn_5_15002/index.m3u8?key=84797b799ae18d1b
八大娱乐台台,http://50.7.59.216:61980/myplay/cn_5_15004/index.m3u8?key=84797b799ae18d1b
八大第一台,http://50.7.59.216:61980/myplay/cn_5_15001/index.m3u8?key=84797b799ae18d1b
八大戏剧台,http://50.7.59.216:61980/myplay/cn_5_15003/index.m3u8?key=84797b799ae18d1b
壹电影台,http://50.7.59.216:61980/myplay/cn_5_15006/index.m3u8?key=84797b799ae18d1b
美食星球,http://50.7.59.216:61980/myplay/cn_0_8804/index.m3u8?key=84797b799ae18d1b
ANIMAX,http://50.7.59.216:61980/myplay/cn_3_13020/index.m3u8?key=84797b799ae18d1b
AXN,http://50.7.59.216:61980/myplay/cn_3_13021/index.m3u8?key=84797b799ae18d1b
AXN,http://47.242.54.220/daili/ce50.php?gun=2&id=Axn
DMAX,http://50.7.59.216:61980/myplay/cn_3_13011/index.m3u8?key=84797b799ae18d1b
Travel Channel,http://50.7.59.216:61980/myplay/cn_3_13024/index.m3u8?key=84797b799ae18d1b
HBO,http://50.7.59.216:61980/myplay/cn_3_13001/index.m3u8?key=84797b799ae18d1b
HBO HITS,http://50.7.59.216:61980/myplay/cn_3_13002/index.m3u8?key=84797b799ae18d1b
HBO family,http://50.7.59.216:61980/myplay/cn_3_13003/index.m3u8?key=84797b799ae18d1b
HBO signature,http://50.7.59.216:61980/myplay/cn_3_13004/index.m3u8?key=84797b799ae18d1b
Asian Food Network,http://50.7.59.216:61980/myplay/cn_3_13005/index.m3u8?key=84797b799ae18d1b
EVE,http://50.7.59.216:61980/myplay/cn_3_13006/index.m3u8?key=84797b799ae18d1b
HITS,http://50.7.59.216:61980/myplay/cn_3_13007/index.m3u8?key=84797b799ae18d1b
HITS,http://47.242.54.220/daili/ce50.php?gun=2&id=Hits
Discovery,http://50.7.59.216:61980/myplay/cn_3_13008/index.m3u8?key=84797b799ae18d1b
Discovery Asia,http://50.7.59.216:61980/myplay/cn_3_13009/index.m3u8?key=84797b799ae18d1b
Discovery Scirnce,http://50.7.59.216:61980/myplay/cn_3_13010/index.m3u8?key=84797b799ae18d1b
National Geographic,http://50.7.59.216:61980/myplay/cn_3_13012/index.m3u8?key=84797b799ae18d1b
TLC,http://50.7.59.216:61980/myplay/cn_3_13013/index.m3u8?key=84797b799ae18d1b
Hollywood,http://50.7.59.216:61980/myplay/cn_3_13016/index.m3u8?key=84797b799ae18d1b
Euro Sports,http://50.7.59.216:61980/myplay/cn_3_13023/index.m3u8?key=84797b799ae18d1b
CINEMAX,http://50.7.59.216:61980/myplay/cn_3_13022/index.m3u8?key=84797b799ae18d1b
BBC WORLD NEWS,http://50.7.59.216:61980/myplay/cn_5_15007/index.m3u8?key=84797b799ae18d1b
BBC Lifestyle,http://50.7.59.216:61980/myplay/cn_0_8805/index.m3u8?key=84797b799ae18d1b
BBC Earth,http://50.7.59.216:61980/myplay/cn_1_11005/index.m3u8?key=84797b799ae18d1b
Food Network,http://50.7.59.216:61980/myplay/cn_0_8802/index.m3u8?key=84797b799ae18d1b
Food Network,http://50.7.59.216:61980/myplay/cn_0_8801/index.m3u8?key=84797b799ae18d1b
Baby First,http://50.7.59.216:61980/myplay/cn_0_8803/index.m3u8?key=84797b799ae18d1b
Outdoor Channel,http://50.7.59.216:61980/myplay/cn_0_8806/index.m3u8?key=84797b799ae18d1b
History,http://50.7.59.216:61980/myplay/cn_0_8811/index.m3u8?key=84797b799ae18d1b
History,http://47.242.54.220/daili/ce50.php?gun=2&id=History
History Channel 2,http://50.7.59.216:61980/myplay/cn_0_8812/index.m3u8?key=84797b799ae18d1b
HGTV,http://50.7.59.216:61980/myplay/cn_0_8808/index.m3u8?key=84797b799ae18d1b
FOX,http://50.7.59.216:61980/myplay/cn_2_12001/index.m3u8?key=84797b799ae18d1b
FOX,http://47.242.54.220/daili/ce50.php?gun=2&id=Foxhd
FOX MOVIES,http://50.7.59.216:61980/myplay/cn_2_12002/index.m3u8?key=84797b799ae18d1b
FOX CRIME,http://50.7.59.216:61980/myplay/cn_1_11009/index.m3u8?key=84797b799ae18d1b
FOX family,http://50.7.59.216:61980/myplay/cn_1_11010/index.m3u8?key=84797b799ae18d1b
FOX SPORTS,http://50.7.59.216:61980/myplay/cn_2_12003/index.m3u8?key=84797b799ae18d1b
FOX SPORTS 2,http://50.7.59.216:61980/myplay/cn_2_12004/index.m3u8?key=84797b799ae18d1b
FOX Sport 3,http://50.7.59.216:61980/myplay/cn_1_11019/index.m3u8?key=84797b799ae18d1b
TVN,http://50.7.59.216:61980/myplay/cn_1_11015/index.m3u8?key=84797b799ae18d1b
Eleven Sports Plus,http://50.7.59.216:61980/myplay/cn_1_11006/index.m3u8?key=84797b799ae18d1b
Eleven Sports 2,http://50.7.59.216:61980/myplay/cn_1_11007/index.m3u8?key=84797b799ae18d1b
Fx Movie Channel,http://50.7.59.216:61980/myplay/cn_1_11012/index.m3u8?key=84797b799ae18d1b
Crime Investigation,http://50.7.59.216:61980/myplay/cn_1_11013/index.m3u8?key=84797b799ae18d1b
Baby TV,http://50.7.59.216:61980/myplay/cn_1_11014/index.m3u8?key=84797b799ae18d1b
Baby TV,http://47.242.54.220/daili/ce50.php?gun=2&id=Babytv
Life Time,http://50.7.59.216:61980/myplay/cn_1_11017/index.m3u8?key=84797b799ae18d1b
OHK,http://47.242.54.220/daili/ce50.php?gun=3&id=ohk_pye
OHK,http://47.242.54.220/daili/ce50.php?gun=3&id=Ohk
FOX Action Movies,http://47.242.54.220/daili/ce50.php?gun=2&id=Foxactionhd
FOX Crime,http://47.242.54.220/daili/ce50.php?gun=2&id=Foxcrime
FOX Family Movies,http://47.242.54.220/daili/ce50.php?gun=2&id=Foxfamily
FOX Life,http://47.242.54.220/daili/ce50.php?gun=2&id=Foxlife
FOX Movies,http://47.242.54.220/daili/ce50.php?gun=2&id=Foxmovie
Hits Movie,http://47.242.54.220/daili/ce50.php?gun=2&id=Hitsmovie
KIX,http://45.126.83.51/uq2663/h/h07/01.m3u8
LifeTime,http://47.242.54.220/daili/ce50.php?gun=2&id=Lifetime
Thrill,http://47.242.54.220/daili/ce50.php?gun=2&id=Thrill
Warner TV,http://47.242.54.220/daili/ce50.php?gun=2&id=WarnerTV
Discovery Channel,http://47.242.54.220/daili/ce50.php?gun=2&id=Discoveryhd
Nat Geo,http://47.242.54.220/daili/ce50.php?gun=2&id=Natgeo
Nat Geo Wild,http://47.242.54.220/daili/ce50.php?gun=2&id=Natgeopeople
Animax,http://47.242.54.220/daili/ce50.php?gun=2&id=Animax
Boomerang,http://47.242.54.220/daili/ce50.php?gun=2&id=Boomerang
Cartoon Network,http://47.242.54.220/daili/ce50.php?gun=2&id=Cn
CBeebies,http://47.242.54.220/daili/ce50.php?gun=2&id=Cbeebies
Disney Channel,http://47.242.54.220/daili/ce50.php?gun=2&id=Disneyxd
Nick Jr,http://47.242.54.220/daili/ce50.php?gun=2&id=Nickjr
Nickelodeon,http://47.242.54.220/daili/ce50.php?gun=2&id=Nickelodeon
AFN,http://47.242.54.220/daili/ce50.php?gun=2&id=Afc
Channel V,http://47.242.54.220/daili/ce50.php?gun=2&id=ChannelV
Channel V,https://htv-drm-live-cdn.fptplay.net/CDN-FPT02/CHANNELV--1080p
KBS World,http://47.242.54.220/daili/ce50.php?gun=2&id=KBS
Sony ONE,http://47.242.54.220/daili/ce50.php?gun=2&id=SetOne
tVN Movies,http://47.242.54.220/daili/ce50.php?gun=2&id=Tvnmovie
ASTRO iQIYI,http://47.242.54.220/daili/ce50.php?gun=2&id=Qiyi
ASTRO AOD,http://47.242.54.220/daili/ce50.php?gun=2&id=Aod
ASTRO AEC,http://47.242.54.220/daili/ce50.php?gun=2&id=Aec
ASTRO HUA HEE DAI,http://47.242.54.220/daili/ce50.php?gun=2&id=Huahee
ASTRO WAH LAI TOI,http://47.242.54.220/daili/ce50.php?gun=2&id=Wlt
Channel 8,http://47.242.54.220/daili/ce50.php?gun=2&id=Channel8
Channel 5,http://47.242.54.220/daili/ce50.php?gun=2&id=Channel5
Channel U,http://47.242.54.220/daili/ce50.php?gun=2&id=ChannelU
?感奥苔测试3,#genre#
有线新闻,http://93.190.139.36:8278/streams/d/hkcnews_twn/playlist.m3u8
无线新闻台,http://qj.yyrjdp.cn/jiuban/iptv5/huanip.php?id=Inews
TVB·翡翠台,http://qj.yyrjdp.cn/jiuban/iptv5/huanip.php?id=Jade
天映电影,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
Astro华丽,http://50.7.161.82:8278/streams/d/Wlt/playlist.m3u8
Astro欢喜,http://50.7.161.82:8278/streams/d/Huahee/playlist.m3u8
Astro爱奇艺,http://185.180.221.194:8278/streams/d/Qiyi/playlist.m3u8
Astro Arena,http://50.7.161.82:8278/streams/d/Arena/playlist.m3u8
TV8,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV2,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
HBO,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
BOO,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
小太阳,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
?日本频道,#genre#
日本∣BRE,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
Shop Channel,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日テレ,http://redlabmcdn.s.llnwi.net/jp01/ryowa3/index.m3u8
日テレ,http://203.162.235.41:16905
テレビ朝日,http://redlabmcdn.s.llnwi.net/jp01/ryowa4/index.m3u8
テレビ朝日,http://203.162.235.41:16906
TBS,http://redlabmcdn.s.llnwi.net/jp01/ryowa5/index.m3u8
テレビ東京,http://redlabmcdn.s.llnwi.net/jp01/ryowa6/index.m3u8
フジテレビ,http://redlabmcdn.s.llnwi.net/jp01/ryowa7/index.m3u8
フジテレビ,http://203.162.235.41:16904
TOKYO MX 1,http://redlabmcdn.s.llnwi.net/jp01/ryowa8/index.m3u8
NHK BS1,http://redlabmcdn.s.llnwi.net/jp01/bs01/index.m3u8
NHK BSP,http://redlabmcdn.s.llnwi.net/jp01/bs02/index.m3u8
BS日テレ,http://redlabmcdn.s.llnwi.net/jp01/bs03/index.m3u8
BS日テレ,http://203.162.235.41:16912
BS朝日,http://redlabmcdn.s.llnwi.net/jp01/bs04/index.m3u8
BS朝日,http://203.162.235.41:16914
BS12トゥエルビ,http://redlabmcdn.s.llnwi.net/jp01/bs08/index.m3u8
WOWOWシネマ,http://redlabmcdn.s.llnwi.net/jp01/cs07/index.m3u8
WOWOWシネマ,http://203.162.235.41:16916
スターチャンネル１,http://redlabmcdn.s.llnwi.net/jp01/bs09/index.m3u8
スターチャンネル２,http://redlabmcdn.s.llnwi.net/jp01/bs10/index.m3u8
J SPORTS 1,http://redlabmcdn.s.llnwi.net/jp01/bs15/index.m3u8
J SPORTS 2,http://redlabmcdn.s.llnwi.net/jp01/bs11/index.m3u8
J SPORTS 3,http://redlabmcdn.s.llnwi.net/jp01/bs12/index.m3u8
J SPORTS 4,http://redlabmcdn.s.llnwi.net/jp01/cs02/index.m3u8
BSアニマックス,http://redlabmcdn.s.llnwi.net/jp01/bs14/index.m3u8
ディズニーチャンネル,http://redlabmcdn.s.llnwi.net/jp01/bs13/index.m3u8
日テレジータス,http://redlabmcdn.s.llnwi.net/jp01/cs01/index.m3u8
キッズステーション,http://redlabmcdn.s.llnwi.net/jp01/cs04/index.m3u8
GOLF NETWORK,http://redlabmcdn.s.llnwi.net/jp01/cs03/index.m3u8
NHK総合?東京,http://redlabmcdn.s.llnwi.net/jp01/ryowa2/index.m3u8
NHKEテレ東京,http://redlabmcdn.s.llnwi.net/jp01/ryowa1/index.m3u8
NHK総合,http://203.162.235.41:16903
NHK Eテレ,http://203.162.235.41:16901
NHK BSプレミアム,http://203.162.235.41:16910
TBSテレビ,http://203.162.235.41:16907
BS TBS,http://203.162.235.41:16913
BSフジ,http://203.162.235.41:16911
テレビ东京,http://203.162.235.41:16908
BS东京,http://203.162.235.41:16915
?歪果频道,#genre#
BBC World News,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
cnns,http://a3569458063-s26881.cdn.ngenix.net/vgtrkrtmp/smil:r1_lipetsk.smil/chunklist_b1500000.m3u8
CNN International,http://1111296894.rsc.cdn77.org/ls-54548-1/tracks-v1a1/mono.m3u8
Global News,https://da7sdtkzly6qj.cloudfront.net/out/v1/b317f6c10f2e493993bd2b5314df1c7c/index_1.m3u8
Acns-Spore,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNN-INDO,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist_w1285822120_b384000_sleng.m3u8
Tv Ri,http://wpc.d1627.nucdn.net:80/80D1627/o-tvri/Content/HLS/Live/Channel(TVRINASIONAL)/Stream(03)/index.m3u8
Sky News,https://skynewsau-live.akamaized.net/hls/live/2002689/skynewsau-extra1/master.m3u8
CGTN China,https://live.cgtn.com/1000/prog_index.m3u8
CGTN China,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
CBC News,http://cbcnewshd-f.akamaihd.net/i/cbcnews_1@8981/index_2500_av-p.m3u8
France 24,http://f24hls-i.akamaihd.net/hls/live/221147/F24_EN_HI_HLS/master_2000.m3u8
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
ジャパネットチャンネルDX,http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_1200.m3u8
韩国基督教CGNTV日本,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_jp/playlist.m3u8
韩国基督教CGNTV日本,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_jp/chunklist_w564190259.m3u8
韩国基督教CGNTV韩国,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/playlist.m3u8
韩国基督教CGNTV韩国,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/chunklist_w1604760015.m3u8
Luxury World,http://nano.teleservice.su:8080/hls/luxury.m3u8
日照莒县-1,http://61.162.225.122:8181/live/test1.m3u8
日照莒县-2,http://61.162.225.122:8181/live/test2.m3u8
日照莒县-3,http://61.162.225.122:8181/live/test3.m3u8
美国中国环球电视CGTN,http://live.cgtn.com/1000/prog_index.m3u8
日本 Ⅰ 宝石GSTV,https://gemstv.wide-stream.net/gemstv01/smil:gemstv01.smil/chunklist_w1860888413_b600000.m3u8
韩国 Ⅰ BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
俄罗斯 Ⅰ  时尚频道,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
乌克兰 Ⅰ M2 音乐频道,http://live.m2.tv/hls3/stream.m3u8
韩国 Ⅰ 朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
泰国 Ⅰ 泰国公共台,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰国 Ⅰ NBT 曼谷频道,http://live.prd.go.th:1935/live/ch1_L.sdp/chunklist.m3u8
阿联酋 Ⅰ ATV 1,http://85.132.81.184:8080/atv/index.m3u8
阿联酋 Ⅰ ATV 2,http://85.132.81.184:8080/atv-2/index.m3u8
阿联酋 Ⅰ ATV 4,http://85.132.81.184:8080/atv-4/index.m3u8
卡塔尔 Ⅰ 卡斯体育,http://www.elahmad.com/tv/m3u8/alkass.m3u8?id=alkass3
阿联酋 Ⅰ 迪拜赛马,http://dmisvthvll.cdn.mangomolo.com/events/smil:events.smil/chunklist_b1600000.m3u8
美国 | 狗狗宠物,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
美国 Ⅰ 红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
法国 | 法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
俄罗斯 Ⅰ FM 音乐频道,http://rtmp.one.by:1200
俄罗斯 Ⅰ OR 音乐频道,http://rtmp.one.by:2200/
意大利 Ⅰ V2 音乐频道,http://de1se01.v2beat.live/playlist.m3u8
西班牙 Ⅰ 中国环球 (西班牙),http://livees.cgtn.com/1000e/prog_index.m3u8
?海外频道,#genre#
KBS 2,http://112.170.47.242:83//klive/api/url.m3u8?m=url&s=wavve&i=K02&q=&apikey=OANLA7MNOY
SBS,http://112.170.47.242:83//klive/api/url.m3u8?m=url&s=wavve&i=S01&q=&apikey=OANLA7MNOY
MBC,http://112.170.47.242:83//klive/api/url.m3u8?m=url&s=wavve&i=M01&q=&apikey=OANLA7MNOY
tvN,http://50.7.161.82:8278/streams/d/TVN/playlist.m3u8
韩国·NBS新闻频道,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国·TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8
韩国·TBS,http://tbs.hscdn.com/tbstvweb/tbstv/chunklist_w1331473189.m3u8
韩国·SBS CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
韩国·KNN SBS综艺,http://211.220.195.200:1935/live/mp4:KnnTV.sdp/chunklist_w762151441.m3u8
韩国·KBC SBS综艺,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国·TJB SBS综艺,http://1.245.74.5:1935/live/tv/.m3u8
韩国·MBC综艺频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国·EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国·EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国·EBS加一频道,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国·EBS加二频道,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国·日常电视,http://edaily.flive.skcdn.com:1935/high/livestream/playlist.m3u8
FTV,http://218.236.58.185:1935/FTVLIVE_MOBILE/Stream_mobile/playlist.m3u8
NHK World Japan,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
KTV,http://218.38.152.31:1935/klive/klive.stream/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
plus3,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/PLAYLIST.m3u8
gsshop,http://livem.gsshop.com/gsshop/_definst_/gsshop.sdp/playlist.m3u8
ngrp,http://123.111.139.103:1935/live/ngrp:hmall.stream_mobile/playlist.m3u8
????,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
??TV,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
KoreaTV,http://218.38.152.57:1935/mlive/mp4:ch001/playlist.m3u8
EBS???TV,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
ARIRANG???TV,http://streaming-a-802.cdn.nextologies.com/SBS_Arirang/playlist.m3u8
